"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile"
"735","Kamil-10_ten-1",NA,"Kamil","10_ten","balar-ya marra","balar-ya marra",NA,NA,"Bowern2012",NA,NA,NA,NA
"736","Kamil-11_eleven-1",NA,"Kamil","11_eleven","mal dinna mammi","mal dinna mammi",NA,NA,"Bowern2012",NA,NA,NA,NA
"737","Kamil-12_twelve-1",NA,"Kamil","12_twelve","balar dinna mammi","balar dinna mammi",NA,NA,"Bowern2012",NA,NA,NA,NA
"738","Kamil-13_thirteen-1",NA,"Kamil","13_thirteen","guliba dinna mammi","guliba dinna mammi",NA,NA,"Bowern2012",NA,NA,NA,NA
"739","Kamil-14_fourteen-1",NA,"Kamil","14_fourteen","balar-balar dinna mammi","balar-balar dinna mammi",NA,NA,"Bowern2012",NA,NA,NA,NA
"740","Kamil-15_fifteen-1",NA,"Kamil","15_fifteen","malanbu dinna","malanbu dinna",NA,NA,"Bowern2012",NA,NA,NA,NA
"741","Kamil-16_sixteen-1",NA,"Kamil","16_sixteen","mal dinna malanbu","mal dinna malanbu",NA,NA,"Bowern2012",NA,NA,NA,NA
"742","Kamil-17_seventeen-1",NA,"Kamil","17_seventeen","balar dinna malanbu","balar dinna malanbu",NA,NA,"Bowern2012",NA,NA,NA,NA
"743","Kamil-18_eighteen-1",NA,"Kamil","18_eighteen","guliba dinna malanbu","guliba dinna malanbu",NA,NA,"Bowern2012",NA,NA,NA,NA
"744","Kamil-19_nineteen-1",NA,"Kamil","19_nineteen","balar-balar dinna malanbu","balar-balar dinna malanbu",NA,NA,"Bowern2012",NA,NA,NA,NA
"745","Kamil-20_twenty-1",NA,"Kamil","20_twenty","balar-ya dinna","balar-ya dinna",NA,NA,"Bowern2012",NA,NA,NA,NA
"746","KamilStat-1_one-1",NA,"KamilStat","1_one","goreen","goreen",NA,NA,"Bowern2012",NA,NA,NA,NA
"747","KamilStat-2_two-1",NA,"KamilStat","2_two","bulla","bulla",NA,NA,"Bowern2012",NA,NA,NA,NA
"748","KamilStat-3_three-1",NA,"KamilStat","3_three","bulla-go-go-run","bulla-go-go-run",NA,NA,"Bowern2012",NA,NA,NA,NA
"749","KamilStat-4_four-1",NA,"KamilStat","4_four","in-ca-moo","in-ca-moo",NA,NA,"Bowern2012",NA,NA,NA,NA
"750","More-1_one-1",NA,"More","1_one","mal","mal",NA,NA,"Bowern2012",NA,NA,NA,NA
"751","More-2_two-1",NA,"More","2_two","pula:","pula:",NA,NA,"Bowern2012",NA,NA,NA,NA
"752","More-3_three-1",NA,"More","3_three","kooliba","kooliba",NA,NA,"Bowern2012",NA,NA,NA,NA
"753","Namoi-1_one-1",NA,"Namoi","1_one","marl","marl",NA,NA,"Bowern2012",NA,NA,NA,NA
"754","Namoi-2_two-1",NA,"Namoi","2_two","pula","pula",NA,NA,"Bowern2012",NA,NA,NA,NA
"755","Namoi-3_three-1",NA,"Namoi","3_three","koolaba","koolaba",NA,NA,"Bowern2012",NA,NA,NA,NA
"756","Namoi-4_four-1",NA,"Namoi","4_four","boola boola","boola boola",NA,NA,"Bowern2012",NA,NA,NA,NA
"757","Nundle-1_one-1",NA,"Nundle","1_one","marl","marl",NA,NA,"Bowern2012",NA,NA,NA,NA
"758","Nundle-2_two-1",NA,"Nundle","2_two","pula:","pula:",NA,NA,"Bowern2012",NA,NA,NA,NA
"759","Nundle-3_three-1",NA,"Nundle","3_three","kooliba","kooliba",NA,NA,"Bowern2012",NA,NA,NA,NA
"760","Muruw-1_one-1",NA,"Muruw","1_one","yaman","yaman",NA,NA,"Bowern2012",NA,NA,NA,NA
"761","Muruw-2_two-1",NA,"Muruw","2_two","kapu; purral","kapu",NA,NA,"Bowern2012",NA,NA,NA,NA
"762","Muruw-2_two-1",NA,"Muruw","2_two","kapu; purral","purral",NA,NA,"Bowern2012",NA,NA,NA,NA
"763","Muruw-3_three-1",NA,"Muruw","3_three","kapu-yaman; purrakulayaman, burugulo yaman","kapu-yaman",NA,NA,"Bowern2012",NA,NA,NA,NA
"764","Muruw-3_three-1",NA,"Muruw","3_three","kapu-yaman; purrakulayaman, burugulo yaman","purrakulayaman",NA,NA,"Bowern2012",NA,NA,NA,NA
"765","Muruw-3_three-1",NA,"Muruw","3_three","kapu-yaman; purrakulayaman, burugulo yaman","burugulo yaman",NA,NA,"Bowern2012",NA,NA,NA,NA
"766","Muruw-4_four-1",NA,"Muruw","4_four","kapulanta","kapulanta",NA,NA,"Bowern2012",NA,NA,NA,NA
"767","Muruw-5_five-1",NA,"Muruw","5_five","marangka","marangka",NA,NA,"Bowern2012",NA,NA,NA,NA
"768","Muruw-6_six-1",NA,"Muruw","6_six","marangkawa, marangkuwa","marangkawa",NA,NA,"Bowern2012",NA,NA,NA,NA
"769","Muruw-6_six-1",NA,"Muruw","6_six","marangkawa, marangkuwa","marangkuwa",NA,NA,"Bowern2012",NA,NA,NA,NA
"770","Muruw-7_seven-1",NA,"Muruw","7_seven","marangka kapu","marangka kapu",NA,NA,"Bowern2012",NA,NA,NA,NA
"771","Muruw-8_eight-1",NA,"Muruw","8_eight","kapulanta kapulanta","kapulanta kapulanta",NA,NA,"Bowern2012",NA,NA,NA,NA
"772","Muruw-9_nine-1",NA,"Muruw","9_nine","marangka kapulanta","marangka kapulanta",NA,NA,"Bowern2012",NA,NA,NA,NA
"773","Muruw-10_ten-1",NA,"Muruw","10_ten","marangka marangka","marangka marangka",NA,NA,"Bowern2012",NA,NA,NA,NA
"774","Ngiya-1_one-1",NA,"Ngiya","1_one","magu","magu",NA,NA,"Bowern2012",NA,NA,NA,NA
"775","Ngiya-2_two-1",NA,"Ngiya","2_two","bulagar","bulagar",NA,NA,"Bowern2012",NA,NA,NA,NA
"776","Ngiya-3_three-1",NA,"Ngiya","3_three","galiba","galiba",NA,NA,"Bowern2012",NA,NA,NA,NA
"777","Ngiya-4_four-1",NA,"Ngiya","4_four","bulagar-bulagar","bulagar-bulagar",NA,NA,"Bowern2012",NA,NA,NA,NA
"778","Ngiya-5_five-1",NA,"Ngiya","5_five","wirangan marra","wirangan marra",NA,NA,"Bowern2012",NA,NA,NA,NA
"779","Culgoa-1_one-1",NA,"Culgoa","1_one","yahumun","yahumun",NA,NA,"Bowern2012",NA,NA,NA,NA
"780","Culgoa-2_two-1",NA,"Culgoa","2_two","kubbo","kubbo",NA,NA,"Bowern2012",NA,NA,NA,NA
"781","Culgoa-3_three-1",NA,"Culgoa","3_three","booragoolam","booragoolam",NA,NA,"Bowern2012",NA,NA,NA,NA
"782","Culgoa-4_four-1",NA,"Culgoa","4_four","kubbo-kubbo","kubbo-kubbo",NA,NA,"Bowern2012",NA,NA,NA,NA
"783","BrewBar-1_one-1",NA,"BrewBar","1_one","mago","mago",NA,NA,"Bowern2012",NA,NA,NA,NA
"784","BrewBar-2_two-1",NA,"BrewBar","2_two","boollaga","boollaga",NA,NA,"Bowern2012",NA,NA,NA,NA
"785","BrewBar-3_three-1",NA,"BrewBar","3_three","gulliba","gulliba",NA,NA,"Bowern2012",NA,NA,NA,NA
"786","BrewBar-4_four-1",NA,"BrewBar","4_four","boollaga-boollaga","boollaga-boollaga",NA,NA,"Bowern2012",NA,NA,NA,NA
"787","Carcoar-1_one-1",NA,"Carcoar","1_one","ongbee","ongbee",NA,NA,"Bowern2012",NA,NA,NA,NA
"788","Carcoar-2_two-1",NA,"Carcoar","2_two","pula","pula",NA,NA,"Bowern2012",NA,NA,NA,NA
"789","Carcoar-3_three-1",NA,"Carcoar","3_three","bulla ongbee","bulla ongbee",NA,NA,"Bowern2012",NA,NA,NA,NA
"790","Carcoar-4_four-1",NA,"Carcoar","4_four","bulla bulla","bulla bulla",NA,NA,"Bowern2012",NA,NA,NA,NA
"791","Dubbo-1_one-1",NA,"Dubbo","1_one","oonby","oonby",NA,NA,"Bowern2012",NA,NA,NA,NA
"792","Dubbo-2_two-1",NA,"Dubbo","2_two","pula","pula",NA,NA,"Bowern2012",NA,NA,NA,NA
"793","Dubbo-3_three-1",NA,"Dubbo","3_three","bulla oonby","bulla oonby",NA,NA,"Bowern2012",NA,NA,NA,NA
"794","Dubbo-4_four-1",NA,"Dubbo","4_four","bulla bulla","bulla bulla",NA,NA,"Bowern2012",NA,NA,NA,NA
"795","HillEnd-1_one-1",NA,"HillEnd","1_one","miko","miko",NA,NA,"Bowern2012",NA,NA,NA,NA
"796","HillEnd-2_two-1",NA,"HillEnd","2_two","bullagut","bullagut",NA,NA,"Bowern2012",NA,NA,NA,NA
"797","HillEnd-3_three-1",NA,"HillEnd","3_three","bullagut miko","bullagut miko",NA,NA,"Bowern2012",NA,NA,NA,NA
"798","HillEnd-4_four-1",NA,"HillEnd","4_four","bullagut-bullagut","bullagut-bullagut",NA,NA,"Bowern2012",NA,NA,NA,NA
"799","Bogan-1_one-1",NA,"Bogan","1_one","muggo","muggo",NA,NA,"Bowern2012",NA,NA,NA,NA
"800","Bogan-2_two-1",NA,"Bogan","2_two","bullager","bullager",NA,NA,"Bowern2012",NA,NA,NA,NA
"801","Bogan-3_three-1",NA,"Bogan","3_three","bulla muggo","bulla muggo",NA,NA,"Bowern2012",NA,NA,NA,NA
"802","Bogan-4_four-1",NA,"Bogan","4_four","bullager bullager","bullager bullager",NA,NA,"Bowern2012",NA,NA,NA,NA
"803","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","magu",NA,NA,"Bowern2012",NA,NA,NA,NA
"804","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","migu",NA,NA,"Bowern2012",NA,NA,NA,NA
"805","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","mawa",NA,NA,"Bowern2012",NA,NA,NA,NA
"806","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","midang",NA,NA,"Bowern2012",NA,NA,NA,NA
"807","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","[ŋ]anbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"808","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","[ŋ]ånbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"809","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","[ŋ]åŋbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"810","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","[ŋ]unbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"811","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","[ŋ]unbåi",NA,NA,"Bowern2012",NA,NA,NA,NA
"812","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","[ŋ]unbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"813","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","munbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"814","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","naŋgåi",NA,NA,"Bowern2012",NA,NA,NA,NA
"815","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","nganbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"816","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","ngunbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"817","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","nyunbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"818","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","ŋanbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"819","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","ŋanbiya",NA,NA,"Bowern2012",NA,NA,NA,NA
"820","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","ŋunbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"821","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","ŋunbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"822","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","onebi",NA,NA,"Bowern2012",NA,NA,NA,NA
"823","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","wåmbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"824","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","wånbåi",NA,NA,"Bowern2012",NA,NA,NA,NA
"825","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","wunbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"826","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","yunbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"827","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","wallawin",NA,NA,"Bowern2012",NA,NA,NA,NA
"828","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","dangu",NA,NA,"Bowern2012",NA,NA,NA,NA
"829","Wiradhurri-1_one-1",NA,"Wiradhurri","1_one","magu, migu, mawa; midang; [ŋ]anbi, [ŋ]ånbi, [ŋ]åŋbi, [ŋ]unbai, [ŋ]unbåi, [ŋ]unbi, munbai, naŋgåi, nganbi, ngunbai, nyunbi, ŋanbai, ŋanbiya, ŋunbai, ŋunbi, onebi, wåmbai, wånbåi, wunbi, yunbai; wallawin; dangu; guwayinbayin","guwayinbayin",NA,NA,"Bowern2012",NA,NA,NA,NA
"830","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","bala",NA,NA,"Bowern2012",NA,NA,NA,NA
"831","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","balaga",NA,NA,"Bowern2012",NA,NA,NA,NA
"832","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","balagad",NA,NA,"Bowern2012",NA,NA,NA,NA
"833","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","balar",NA,NA,"Bowern2012",NA,NA,NA,NA
"834","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","bula",NA,NA,"Bowern2012",NA,NA,NA,NA
"835","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","buliga",NA,NA,"Bowern2012",NA,NA,NA,NA
"836","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","buliya",NA,NA,"Bowern2012",NA,NA,NA,NA
"837","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","bulla",NA,NA,"Bowern2012",NA,NA,NA,NA
"838","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","bullah",NA,NA,"Bowern2012",NA,NA,NA,NA
"839","Wiradhurri-2_two-1",NA,"Wiradhurri","2_two","bala, balaga, balagad, balar, bula, buliga, buliya, bulla, bullah; yurawal","yurawal",NA,NA,"Bowern2012",NA,NA,NA,NA
"840","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bala [ng]imbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"841","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bala magu",NA,NA,"Bowern2012",NA,NA,NA,NA
"842","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bala ngamibya",NA,NA,"Bowern2012",NA,NA,NA,NA
"843","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bala ngångbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"844","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bala ngunbi",NA,NA,"Bowern2012",NA,NA,NA,NA
"845","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bala wåmbai",NA,NA,"Bowern2012",NA,NA,NA,NA
"846","Wiradhurri-3_three-1",NA,"Wiradhurri","3_three","bala [ng]imbai, bala magu, bala ngamibya, bala ngångbi, bala ngunbi, bala wåmbai, bala wånbåi, bbalgad migu, balangabai, balå-nganbi, balawån, bula ngunbai, bula ngunbåi, bula-nganbi, bulå-ngånbi, bula-ngumbi, bula-ngunbai, buliga mugu, bulla onebi, balaguwayinbayin; dhuraluwa","bala wånbåi",NA,NA,"Bowern2012",NA,NA,NA,NA
